OriginClass,TargetClass,Dependency
org.apache.maven.project.artifact.MavenMetadataSource,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.project.artifact.DefaultProjectArtifactsCache,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.plugin.DefaultPluginArtifactsCache,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.project.builder.impl.DefaultProjectBuilder,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.project.builder.impl.DefaultProjectBuilder,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.MojoDescriptorCreator,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.MojoDescriptorCreator,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.project.inheritance.DefaultModelInheritanceAssembler,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.shared.test.plugin.ProjectTool,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.shared.test.plugin.ProjectTool,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.DefaultMavenTools,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.DefaultMavenTools,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.configuration.internal.DefaultBeanConfigurator,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.project.artifact.DefaultMetadataSource,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.plugin.internal.DefaultLegacySupport,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.DefaultLifecycleMappingDelegate,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.DefaultLifecycleMappingDelegate,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.toolchain.DefaultToolchainsBuilder,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.toolchain.DefaultToolchainsBuilder,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.settings.DefaultMavenSettingsBuilder,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.settings.DefaultMavenSettingsBuilder,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.shared.test.plugin.RepositoryTool,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.shared.test.plugin.RepositoryTool,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.profiles.injection.DefaultProfileInjector,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.artifact.repository.metadata.io.DefaultMetadataReader,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.ComponentImpl,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.LifecycleStarter,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.LifecycleStarter,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.eventspy.internal.EventSpyDispatcher,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.eventspy.internal.EventSpyDispatcher,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.builder.multithreaded.MultiThreadedBuilder,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.builder.multithreaded.MultiThreadedBuilder,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
se.kth.depclean.core.analysis.asm.ASMDependencyAnalyzer,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.profiles.activation.CustomActivator,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.profiles.activation.CustomActivator,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.rtinfo.internal.DefaultRuntimeInformation,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.rtinfo.internal.DefaultRuntimeInformation,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.toolchain.java.JavaToolchainFactory,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.toolchain.java.JavaToolchainFactory,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.profiles.activation.OperatingSystemProfileActivator,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.Roles,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.Roles,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.artifact.handler.DefaultArtifactHandler,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.profiles.activation.AlwaysOnProfileActivator,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.shared.dependency.graph.internal.DefaultDependencyGraphBuilder,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.project.DefaultMavenProjectHelper,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.project.DefaultMavenProjectHelper,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.shared.test.plugin.BuildTool,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.LifecycleDebugLogger,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.LifecycleDebugLogger,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.RequirementImpl,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.PlexusXmlBeanModule,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.DefaultMaven,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.DefaultMaven,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.builder.singlethreaded.SingleThreadedBuilder,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.builder.singlethreaded.SingleThreadedBuilder,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.bridge.MavenRepositorySystem,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.bridge.MavenRepositorySystem,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.profiles.activation.JdkPrefixProfileActivator,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.profiles.build.DefaultProfileAdvisor,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.profiles.build.DefaultProfileAdvisor,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.project.artifact.DefaultMavenMetadataCache,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.exception.DefaultExceptionHandler,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.PlexusRequirements,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.PlexusTypeListener,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.artifact.repository.layout.DefaultRepositoryLayout,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.artifact.resolver.DefaultResolutionErrorHandler,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.DefaultProjectDependenciesResolver,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.DefaultProjectDependenciesResolver,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.toolchain.DefaultToolchainManager,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.toolchain.DefaultToolchainManager,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.project.validation.DefaultModelValidator,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.graph.DefaultGraphBuilder,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.graph.DefaultGraphBuilder,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.PlexusTypeVisitor,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.plugin.internal.DefaultPluginManager,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.plugin.internal.DefaultPluginManager,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.DefaultLifecycleTaskSegmentCalculator,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.DefaultLifecycleTaskSegmentCalculator,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.BuildListCalculator,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.DefaultMojoExecutionConfigurator,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.project.DefaultProjectDependenciesResolver,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.project.DefaultProjectDependenciesResolver,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.plugin.DefaultPluginDescriptorCache,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.plugin.DefaultBuildPluginManager,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.plugin.DefaultBuildPluginManager,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.shared.test.plugin.PluginTestTool,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.shared.test.plugin.PluginTestTool,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.project.DefaultProjectBuilder,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.project.DefaultProjectBuilder,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.plugin.DefaultPluginRealmCache,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.shared.dependency.graph.internal.Maven3DependencyGraphBuilder,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.shared.dependency.graph.internal.Maven3DependencyGraphBuilder,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.DefaultExecutionEventCatapult,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.PlexusPropertyBinder,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.PlexusPropertyBinder,org.codehaus.plexus.component.annotations.Configuration,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.PlexusConfigurations,org.codehaus.plexus.component.annotations.Configuration,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.builder.BuilderCommon,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.builder.BuilderCommon,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.shared.test.plugin.ComponentTestTool,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.shared.test.plugin.ComponentTestTool,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.model.plugin.DefaultLifecycleBindingsInjector,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.model.plugin.DefaultLifecycleBindingsInjector,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.MojoExecutor,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.lifecycle.internal.MojoExecutor,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.Hints,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.profiles.DefaultMavenProfilesBuilder,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.PlexusTypeBinder,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.PlexusAnnotatedMetadata,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.PlexusAnnotatedMetadata,org.codehaus.plexus.component.annotations.Configuration,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.project.DefaultMavenProjectBuilder,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.project.DefaultMavenProjectBuilder,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.PlexusXmlMetadata,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.PlexusXmlMetadata,org.codehaus.plexus.component.annotations.Configuration,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.eclipse.sisu.plexus.PlexusTypeVisitor$ComponentAnnotationVisitor,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.plugin.version.internal.DefaultPluginVersionResolver,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.plugin.version.internal.DefaultPluginVersionResolver,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.project.DefaultProjectBuildingHelper,org.codehaus.plexus.component.annotations.Component,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
org.apache.maven.project.DefaultProjectBuildingHelper,org.codehaus.plexus.component.annotations.Requirement,org.codehaus.plexus:plexus-component-annotations:jar:2.0.0:compile
